Data,Abertura,Max,Min,Fechamento,MME9,MME21,BB20 Superior,BB20 Inferior,VWAP M,RSI9,Volume Financeiro,MMA9 VF
2012-10-17,4519.82,4525.36,4515.38,4519.82,4526.74,4525.07,4544.96,4498.11,4519.8,46.3,44.06,48.74
2012-10-16,4519.82,4533.13,4519.82,4524.26,4528.47,4525.59,4544.91,4497.5,4519.8,48.97,42.34,48.37
2012-10-15,4537.57,4540.9,4518.71,4529.8,4529.52,4525.73,4546.23,4497.28,4519.16,52.33,53.69,48.66
2012-10-11,4538.68,4547.55,4529.8,4546.44,4529.45,4525.32,4547.59,4491.92,4518.59,64.04,50.58,47.37
2012-10-10,4529.8,4548.66,4523.15,4546.44,4525.2,4523.21,4543.19,4492.99,4516.27,64.04,62.42,42.06
2012-10-09,4517.6,4538.68,4516.49,4534.24,4519.89,4520.88,4538.84,4495.23,4511.94,58.68,52.08,42.85
2012-10-08,4526.47,4529.8,4517.6,4520.93,4516.3,4519.55,4536.52,4494.56,4512.5,51.71,27.61,44.01
2012-10-05,4497.63,4528.69,4490.97,4522.04,4515.15,4519.41,4536.23,4494.52,4511.5,52.36,60.87,47.95
2012-10-04,4507.61,4508.72,4495.41,4498.74,4513.43,4519.15,4538.02,4493.83,4511.91,37.63,45.02,47.73
2012-10-03,4518.71,4522.04,4507.61,4508.72,4517.1,4521.19,4546.13,4491.62,4515.75,42.65,40.75,48.10
2012-10-02,4515.38,4522.04,4510.94,4516.49,4519.19,4522.44,4555.23,4488.19,4517.18,46.99,44.86,49.94
2012-10-01,4519.82,4525.36,4513.16,4518.71,4519.87,4523.03,4557.92,4488.28,4517.52,48.24,42.16,50.74
2012-09-28,4517.59,4527.61,4513.14,4519.82,4520.16,4523.46,4559.37,4488.73,4518.13,48.81,2.80,53.68
2012-09-27,4523.16,4524.27,4516.48,4518.7,4520.24,4523.83,4565.9,4486.76,4518.13,48.26,69.52,62.00
2012-09-26,4528.72,4534.29,4523.16,4533.17,4520.63,4524.34,4572.84,4485.05,4518.37,55.11,62.51,67.61
2012-09-25,4515.37,4526.5,4506.46,4523.16,4517.49,4523.46,4575.99,4484.46,4517.78,50.82,63.05,69.98
2012-09-24,4517.59,4523.16,4509.8,4516.48,4516.08,4523.49,4576.62,4485.17,4518.26,47.86,58.90,71.17
2012-09-21,4512.03,4516.48,4507.57,4509.8,4515.98,4524.19,4576.62,4485.83,4518.59,44.92,48.33,74.68
2012-09-20,4524.27,4526.5,4506.46,4507.57,4517.52,4525.62,4576.4,4486.83,4519.18,43.98,57.32,76.16
2012-09-19,4515.37,4520.93,4508.69,4515.37,4520.01,4527.43,4576.87,4485.69,4519.51,46.44,52.05,76.75
2012-09-18,4540.96,4542.08,4508.69,4513.14,4521.17,4528.64,4577.57,4483.54,4519.98,45.67,68.68,77.14
2012-09-17,4497.56,4538.74,4497.56,4535.4,4523.17,4530.19,4577.94,4482.28,4519.96,52.37,77.59,75.77
2012-09-14,4503.12,4510.91,4479.75,4489.77,4520.12,4529.66,4577.67,4479.33,4519.84,34.99,120.09,69.70
2012-09-13,4525.38,4529.83,4503.12,4513.14,4527.7,4533.65,4576.36,4482.3,4526.08,41.96,83.84,56.85
2012-09-12,4500.9,4530.95,4499.78,4525.38,4531.34,4535.71,4576.33,4483,4528.46,46.25,73.73,55.05
2012-09-11,4508.69,4536.51,4500.9,4504.24,4532.83,4536.74,4576.57,4483.32,4531.46,36.24,90.49,56.53
2012-09-10,4515.37,4527.61,4510.91,4517.59,4539.98,4539.99,4576.11,4485.34,4539.29,40.47,61.66,53.92
2012-09-06,4547.64,4564.34,4529.83,4533.17,4545.58,4542.23,4576.34,4484.21,4546.91,46.05,62.67,52.27
2012-09-05,4567.68,4569.9,4549.87,4557.66,4548.68,4543.13,4576.12,4481.75,4548.05,57.02,55.55,51.16
2012-09-04,4538.74,4568.79,4535.4,4565.45,4546.44,4541.68,4572.56,4481.87,4541.91,61.15,56.28,50.25
2012-09-03,4543.19,4549.87,4534.29,4544.3,4541.68,4539.3,4568.36,4483.61,4506.04,52.94,22.98,49.73
2012-08-31,4548.76,4564.35,4532.06,4537.63,4541.03,4538.8,4568.68,4483.52,4544.65,49.97,4.49,56.04
2012-08-30,4567.69,4582.17,4553.21,4565.46,4541.88,4538.92,4569.33,4483.43,4544.63,65.2,67.64,60.29
2012-08-29,4562.12,4578.83,4561.01,4571.03,4535.98,4536.27,4576.34,4478.98,4544.28,68.94,87.04,58.14
2012-08-28,4532.06,4574.37,4530.94,4558.78,4527.22,4532.79,4578.78,4477.54,4537.6,65.02,66.99,54.46
2012-08-27,4523.15,4539.85,4513.13,4536.51,4519.33,4530.19,4591.11,4470.22,4536.62,56.06,46.76,52.57
2012-08-24,4527.6,4534.28,4505.33,4523.15,4515.03,4529.56,4599.54,4467.35,4537.09,49.1,52.71,53.42
2012-08-23,4503.11,4522.04,4501.99,4517.58,4513,4530.2,4600.91,4468.48,4540.4,45.93,47.34,53.71
2012-08-22,4505.33,4514.24,4498.65,4500.88,4511.86,4531.46,4602.2,4470.24,4541.76,35.16,51.58,53.47
2012-08-21,4489.74,4516.47,4478.61,4500.88,4514.6,4534.52,4606.08,4473.91,4543.91,35.16,79.81,53.27
2012-08-20,4501.99,4516.47,4499.77,4504.22,4518.03,4537.89,4615.61,4475.29,4548.49,36.3,42.73,50.79
2012-08-17,4515.35,4519.81,4497.54,4503.11,4521.49,4541.25,4620.12,4479.56,4550.87,35.68,48.32,51.81
2012-08-16,4516.47,4525.38,4505.33,4506.45,4526.08,4545.07,4619.58,4485.62,4554.32,36.63,53.92,51.19
2012-08-15,4535.4,4537.63,4512.01,4519.81,4530.99,4548.93,4618.16,4489.97,4557.98,40.46,50.00,51.88
2012-08-14,4514.24,4535.4,4510.9,4530.94,4533.79,4551.84,4618.14,4493.84,4561.35,43.86,54.34,53.84
2012-08-13,4509.79,4538.74,4507.56,4519.81,4534.5,4553.93,4618.28,4496.1,4565.12,39.33,55.34,55.10
2012-08-10,4519.81,4523.15,4500.88,4508.67,4538.17,4557.34,4620.65,4500.61,4546.94,34.65,45.16,49.62
2012-08-09,4529.83,4534.28,4503.11,4506.45,4545.54,4562.21,4621.62,4508.2,4550.97,33.74,49.78,50.42
2012-08-08,4552.1,4555.44,4517.58,4523.15,4555.32,4567.79,4621.08,4517.87,4556.23,37.19,57.50,55.03
2012-08-07,4538.74,4543.19,4527.6,4540.97,4563.36,4572.25,4621.38,4524.91,4560.84,41.18,51.95,56.20
2012-08-06,4539.85,4549.87,4530.94,4546.53,4568.96,4575.38,4622.36,4529.14,4566.16,42.44,42.76,57.94
2012-08-03,4568.8,4578.83,4527.6,4543.19,4574.56,4578.26,4622.13,4532.8,4572.2,41.48,60.15,60.24
2012-08-02,4571.03,4599.98,4552.1,4591.07,4582.41,4581.77,4620.84,4536.16,4582.14,52.67,67.61,59.22
2012-08-01,4598.87,4603.32,4565.46,4581.05,4580.24,4580.84,4620.28,4536.14,4579.7,50.17,65.68,58.73
2012-07-31,4598.77,4612.26,4586.4,4608.89,4580.04,4580.82,4620.09,4533.83,4570.03,57.69,6.02,59.00
2012-07-30,4557.17,4595.4,4556.04,4592.03,4572.82,4578.01,4626.38,4515.5,4569.88,53.98,52.35,66.28
2012-07-27,4545.93,4563.92,4518.94,4548.17,4568.02,4576.61,4624.25,4512.91,4569.64,42.25,91.21,68.80
2012-07-26,4551.55,4563.92,4543.68,4548.17,4572.99,4579.45,4645.08,4504.34,4571.57,42.25,68.05,64.86
2012-07-25,4587.53,4601.02,4576.28,4576.28,4579.19,4582.58,4662.43,4499.59,4572.56,48.51,67.60,64.34
2012-07-24,4596.52,4620.14,4584.15,4610.02,4579.92,4583.21,4676.25,4495.32,4571.58,57.62,63.46,64.73
2012-07-23,4584.15,4606.64,4580.78,4592.03,4572.39,4580.53,4680.7,4494.13,4569.72,53.48,51.00,66.43
2012-07-20,4548.17,4567.29,4545.93,4558.29,4567.48,4579.38,4688.19,4492.82,4568.37,44.43,63.17,68.95
2012-07-19,4547.05,4568.41,4529.06,4535.81,4569.78,4581.49,4694.43,4495.46,4569.03,37.2,68.12,69.54
2012-07-18,4559.42,4574.03,4547.05,4558.29,4578.28,4586.06,4693.2,4499.62,4570.44,42.06,71.57,71.54
2012-07-17,4585.28,4598.77,4553.8,4554.92,4583.27,4588.83,4692.99,4501.07,4571.13,41.04,75.05,68.20
2012-07-16,4601.02,4608.89,4584.15,4588.65,4590.36,4592.23,4697.14,4505.57,4570.22,48.73,55.75,70.18
2012-07-13,4589.78,4605.52,4577.41,4594.27,4590.79,4592.58,4698.77,4506.98,4568.01,50.12,63.34,74.07
2012-07-12,4623.51,4630.25,4595.4,4597.65,4589.92,4592.41,4702.34,4508.02,4565.69,50.9,71.11,68.00
2012-07-11,4577.41,4605.52,4572.91,4596.52,4587.98,4591.89,4710.8,4507.32,4559.45,50.67,78.76,70.45
2012-07-10,4574.03,4607.77,4571.79,4593.15,4585.85,4591.43,4717.24,4507.97,4554.28,50.06,73.71,73.06
2012-07-06,4569.54,4612.26,4557.17,4580.78,4584.02,4591.26,4722.53,4509.65,4547.07,47.95,68.45,73.92
2012-07-05,4581.91,4606.64,4549.3,4563.92,4584.83,4592.3,4723.05,4507.44,4536.7,45.14,86.10,73.26
2012-07-04,4557.17,4603.27,4543.68,4585.28,4590.06,4595.14,4722.45,4510.84,4521.66,48.06,41.50,70.20
2012-07-03,4485.21,4572.91,4470.59,4556.04,4591.26,4596.13,4722.61,4509.79,4509.58,43.62,92.92,75.69
2012-07-02,4542.55,4552.67,4486.33,4488.58,4600.06,4600.14,4724.46,4517.27,4501.42,31.65,90.78,75.75
2012-06-29,4607.77,4610.02,4542.55,4544.8,4627.93,4611.29,4711.26,4542.73,4625.14,37.56,8.64,74.04
2012-06-28,4676.35,4721.33,4661.74,4670.73,4648.71,4617.94,4708.04,4548.64,4625.43,59.78,93.21,79.30
2012-06-27,4668.48,4717.96,4657.24,4674.11,4643.2,4612.66,4705.13,4540.64,4620.85,60.64,102.23,75.41
2012-06-26,4635.88,4677.48,4634.75,4671.86,4635.48,4606.52,4707.46,4521.64,4616.04,60.3,81.46,72.77
2012-06-25,4671.86,4679.73,4641.5,4642.62,4626.38,4599.98,4709.65,4500.97,4612.67,55.95,62.48,71.01
2012-06-22,4629.13,4657.24,4613.39,4653.87,4622.32,4595.72,4711.79,4483.6,4609.99,58.13,58.57,73.83
2012-06-21,4569.54,4648.24,4558.29,4647.12,4614.44,4589.91,4705.71,4483.39,4608.64,57.24,90.87,77.29
2012-06-20,4565.04,4592.03,4554.92,4565.04,4606.27,4584.18,4700.77,4483.63,4609.28,44.54,93.50,73.72
2012-06-19,4620.14,4631.38,4566.16,4570.66,4616.58,4586.1,4725.71,4475.98,4613.42,45.36,75.39,72.32
2012-06-18,4621.26,4662.86,4617.89,4641.5,4628.06,4587.64,4728.23,4479.11,4614.92,57.15,55.97,73.47
2012-06-15,4637,4646,4593.15,4619.01,4624.69,4582.26,4724.36,4477.14,4612.49,53.76,58.24,73.86
2012-06-14,4661.74,4679.73,4623.51,4640.37,4626.12,4578.58,4722.36,4473.06,4612.76,57.61,78.42,77.30
2012-06-13,4646,4683.1,4630.25,4675.23,4622.55,4572.4,4718.22,4466.95,4607.3,64.29,65.68,69.01
2012-06-12,4650.49,4675.23,4625.76,4667.36,4609.38,4562.12,4707.35,4464.65,4601.59,63.44,87.84,70.26
2012-06-11,4568.41,4663.99,4556.04,4662.86,4594.89,4551.6,4696.78,4461.48,4592.85,62.99,89.73,69.43
2012-06-08,4595.4,4614.51,4562.79,4563.92,4577.89,4540.47,4690.23,4448.3,4589.86,51.33,58.70,63.87
2012-06-06,4548.17,4594.27,4547.05,4592.03,4581.39,4538.12,4697.07,4428.68,4590.28,55.77,80.87,66.78
2012-06-05,4661.74,4661.74,4554.92,4576.28,4578.73,4532.73,4695.48,4418.97,4598.91,53.78,85.75,68.68
2012-06-04,4596.52,4653.87,4594.27,4649.37,4579.34,4528.38,4700.74,4397.21,4610.68,66.04,59.55,74.56
2012-06-01,4596.52,4634.75,4578.53,4611.14,4561.83,4516.28,4699.19,4370.2,4606.45,62.01,89.18,80.88
2012-05-31,4544.65,4583.09,4531.09,4571.79,4549.5,4506.79,4696.42,4350.16,4511,57.39,3.79,80.50
2012-05-30,4524.3,4566.13,4520.91,4561.61,4543.93,4500.29,4700.45,4323.06,4510.91,56.16,76.96,94.58
2012-05-29,4485.87,4526.57,4479.08,4507.35,4539.51,4494.16,4698.46,4306.63,4509.48,49.24,80.35,99.17
2012-05-28,4472.3,4489.26,4459.87,4487,4547.55,4492.84,4702.45,4285.9,4509.67,46.42,39.67,101.80
2012-05-25,4585.35,4598.92,4488.13,4490.39,4562.69,4493.43,4706.1,4267.1,4510.39,46.8,84.91,109.05
2012-05-24,4595.53,4646.4,4579.7,4591,4580.76,4493.73,4708.53,4248.49,4509.36,59.92,98.00,111.52
2012-05-23,4758.32,4773.02,4594.4,4600.05,4578.2,4484.01,4698.73,4231.24,4503.31,61.29,138.66,110.76
2012-05-22,4632.83,4741.36,4618.14,4737.97,4572.74,4472.4,4684.57,4216.87,4486.79,88.88,116.40,106.13
2012-05-21,4575.18,4646.4,4575.18,4627.18,4531.43,4445.85,4629.57,4229.9,4472.64,83.62,85.79,104.84
2012-05-18,4544.65,4665.62,4518.65,4583.09,4507.49,4427.71,4598.62,4228.58,4462.77,80.32,130.48,104.74
2012-05-17,4550.31,4565,4510.74,4558.22,4488.59,4412.17,4572.13,4229.27,4449.98,78.11,118.29,96.86
2012-05-16,4533.35,4555.96,4508.48,4537.87,4471.18,4397.57,4547.39,4230.24,4440.89,76.16,104.02,91.49
2012-05-15,4514.13,4552.57,4498.3,4543.52,4454.51,4383.54,4525.49,4226.51,4430.55,77.87,104.89,91.55
2012-05-14,4489.26,4555.96,4483.61,4529.96,4432.25,4367.54,4498.9,4224.14,4418.01,76.76,107.16,89.83
2012-05-11,4442.91,4470.04,4404.47,4465.52,4407.82,4351.3,4472.07,4220.96,4403.64,70.49,91.19,78.31
2012-05-10,4451.95,4474.56,4416.91,4436.12,4393.4,4339.88,4460.54,4206.76,4399.1,66.87,96.95,75.26
2012-05-09,4429.34,4487,4424.82,4479.08,4382.72,4330.25,4448.75,4197.92,4391.19,79.56,104.82,72.89
2012-05-08,4368.29,4415.78,4364.9,4411.25,4358.63,4315.37,4420.77,4200.63,4376.1,72.14,84.82,69.15
2012-05-07,4386.38,4401.08,4362.64,4363.77,4345.47,4305.78,4411.73,4187.41,4369.69,64.01,59.65,68.44
2012-05-04,4338.9,4388.64,4337.77,4382.99,4340.9,4299.98,4406.51,4177.18,4368.25,71.52,69.91,68.78
2012-05-03,4382.99,4404.47,4338.9,4341.16,4330.37,4291.68,4394.82,4171.95,4369.65,63.16,104.59,71.71
2012-05-02,4346.81,4390.9,4338.9,4377.34,4327.68,4286.73,4389.14,4164.78,4361.4,81.57,89.41,72.57
2012-04-30,4333.15,4342.33,4322.82,4340.03,4315.26,4277.67,4373.41,4166.11,4267.94,74.85,3.48,74.17
2012-04-27,4323.97,4335.44,4318.23,4335.44,4309.07,4271.44,4364.35,4163.01,4267.78,73.8,63.71,83.96
2012-04-26,4315.94,4341.18,4315.94,4328.56,4302.48,4265.03,4354.57,4161.44,4265.1,72.27,75.63,85.49
2012-04-25,4310.2,4335.44,4307.91,4320.53,4295.95,4258.68,4344.67,4161.48,4261.32,70.48,71.14,85.69
2012-04-24,4312.5,4327.41,4305.61,4314.79,4289.81,4252.5,4335.18,4161.23,4257.97,69.21,78.48,86.10
2012-04-23,4332,4346.91,4318.23,4318.23,4283.57,4246.27,4325.67,4160.75,4254.22,70.83,62.65,85.68
2012-04-20,4320.53,4337.74,4282.67,4304.47,4274.9,4239.07,4314.06,4160.76,4249.92,68.19,96.31,87.75
2012-04-19,4337.74,4353.8,4322.82,4325.12,4267.51,4232.53,4303.76,4163.15,4244.4,77.56,112.36,81.75
2012-04-18,4286.11,4332,4272.34,4320.53,4253.1,4223.27,4284.74,4171.97,4232.87,76.93,103.80,75.12
2012-04-17,4243.66,4281.52,4234.48,4281.52,4236.25,4213.55,4260.55,4185.6,4223.65,70.77,91.59,70.35
2012-04-16,4239.07,4255.14,4216.13,4253.99,4224.93,4206.75,4247.18,4193.93,4219.9,64.88,77.42,69.79
2012-04-13,4216.13,4239.07,4209.25,4229.9,4217.66,4202.03,4242.77,4191.78,4218.34,58.36,77.44,69.09
2012-04-12,4214.98,4221.87,4196.63,4208.1,4214.61,4199.24,4243.45,4186.59,4216.83,51.05,74.86,60.81
2012-04-11,4209.25,4233.34,4203.51,4229.9,4216.23,4198.35,4243.48,4186.2,4218.34,60.49,74.69,61.72
2012-04-10,4195.48,4233.34,4186.3,4226.45,4212.82,4195.2,4245.22,4178.68,4218.42,59.44,81.26,59.47
2012-04-09,4217.28,4217.28,4188.59,4188.59,4209.41,4192.07,4244.66,4174.85,4218.78,45.14,42.35,58.54
2012-04-05,4220.72,4226.45,4200.07,4209.25,4214.61,4192.42,4246.65,4171.1,4221.43,54.45,52.69,60.55
2012-04-04,4228.75,4231.04,4211.54,4213.83,4215.96,4190.74,4263.96,4142.9,4222.16,56.76,60.85,59.92
2012-04-03,4233.34,4237.93,4201.21,4212.69,4216.49,4188.43,4269.68,4127.45,4222.28,56.35,86.55,59.66
2012-04-02,4216.13,4240.22,4211.54,4233.34,4217.44,4186,4275.94,4109.72,4228.14,66.47,71.09,57.69
2012-03-30,4195.27,4227.68,4195.27,4218.42,4213.46,4181.27,4284.42,4083.32,4166.7,62.1,2.99,56.46
2012-03-29,4234.63,4255.47,4217.27,4221.9,4212.22,4177.56,4293.22,4056,4166.6,63.82,83.01,61.56
2012-03-28,4219.58,4235.79,4209.16,4230,4209.8,4173.12,4302.46,4024.41,4162.52,67.71,54.48,58.66
2012-03-27,4220.74,4225.37,4194.11,4223.05,4204.75,4167.43,4303.14,4001.62,4160.42,66.14,72.88,61.41
2012-03-26,4201.06,4218.42,4186.01,4214.95,4200.17,4161.87,4305.03,3975.27,4157.94,64.34,60.44,63.37
2012-03-23,4228.84,4233.47,4196.43,4202.22,4196.48,4156.56,4300.5,3959.07,4155.72,61.47,46.98,69.80
2012-03-22,4247.36,4251.99,4218.42,4225.37,4195.04,4152,4294.82,3945.88,4153.55,70.65,58.54,76.45
2012-03-21,4216.11,4247.36,4213.79,4223.05,4187.46,4144.66,4282.46,3938.36,4149.69,70.25,68.77,80.58
2012-03-20,4257.78,4263.57,4213.79,4214.95,4178.56,4136.82,4269.01,3930.39,4144.7,68.95,60.06,83.01
2012-03-19,4196.43,4233.47,4188.32,4231.16,4169.47,4129.01,4253.64,3927.39,4139.64,74.76,48.87,85.91
2012-03-16,4184.85,4197.59,4176.75,4188.32,4154.05,4118.8,4231.95,3929.9,4136.6,68.54,56.93,90.77
2012-03-15,4166.33,4211.48,4158.23,4184.85,4145.48,4111.84,4217.73,3932.15,4133.57,67.97,79.21,91.36
2012-03-14,4196.43,4245.05,4183.69,4204.53,4135.63,4104.54,4202.33,3935.01,4128.7,74.78,90.50,90.66
2012-03-13,4190.64,4250.84,4166.33,4172.12,4118.41,4094.54,4179.12,3942.17,4118.84,70.44,118.37,88.59
2012-03-12,4195.27,4267.04,4182.54,4182.54,4104.98,4086.79,4161.82,3948.07,4104.58,74.08,106.76,76.21
2012-03-09,4110.76,4180.22,4107.29,4170.96,4085.59,4077.21,4137.51,3958.66,4083.5,72.69,95.76,71.39
2012-03-08,4098.03,4147.81,4087.61,4100.34,4064.25,4067.84,4112.34,3972.66,4071.68,61.44,90.58,67.57
2012-03-07,4091.08,4133.92,4088.77,4116.55,4055.22,4064.59,4106.92,3975.03,4060.31,67.08,86.19,65.86
2012-03-06,4070.25,4109.61,4065.62,4098.03,4039.89,4059.39,4096.73,3980.68,4043.84,63.69,92.62,66.15
2012-03-05,4043.62,4057.51,4022.78,4054.04,4025.36,4055.52,4088.45,3984.62,4022.07,53.64,62.23,60.77
2012-03-02,4016.99,4043.62,4007.73,4033.2,4018.19,4055.67,4089.28,3984.43,4013.92,47.52,72.90,61.07
2012-03-01,4000.79,4028.57,3991.53,3998.47,4014.43,4057.92,4098.85,3981.34,4002.04,34.75,71.86,62.23
2012-02-29,3960.8,4022.97,3960.8,4008.89,4018.42,4063.87,4113.68,3979.52,4046.56,37.16,7.02,65.86
2012-02-28,3995.99,4003.03,3977.22,3978.4,4020.8,4069.36,4132.43,3974.99,4046.89,23.33,63.35,73.06
2012-02-27,4024.14,4027.66,3997.16,4007.72,4031.41,4078.46,4137.86,3984.33,4049.72,28.74,61.40,72.91
2012-02-24,4017.1,4020.62,3995.99,4013.58,4037.33,4085.53,4152.81,3984.66,4051.8,29.97,75.14,74.29
2012-02-23,3992.47,4028.83,3986.61,4026.48,4043.27,4092.73,4170.97,3983.46,4054.5,32.72,88.81,74.45
2012-02-22,4025.31,4035.87,4005.37,4008.89,4047.46,4099.35,4184.7,3984.68,4058.25,24.31,44.22,71.93
2012-02-17,4035.87,4037.04,4025.31,4031.18,4057.1,4108.4,4194.5,3991.71,4060.17,28.29,64.90,75.11
2012-02-16,4080.44,4088.65,4035.87,4039.39,4063.58,4116.12,4209.91,3993.63,4062.24,29.9,83.32,76.73
2012-02-15,4042.9,4069.88,4032.35,4068.71,4069.63,4123.8,4224,3996.52,4061.99,36.46,104.61,77.10
2012-02-14,4040.56,4067.54,4032.35,4059.33,4069.87,4129.3,4249.48,3990.32,4064.2,32.23,71.77,73.61
2012-02-13,4041.73,4055.81,4026.48,4044.08,4072.5,4136.3,4269.64,3990.13,4066.03,25.01,62.04,74.76
2012-02-10,4065.19,4079.26,4056.98,4058.15,4079.61,4145.52,4285.83,3995.68,4068.24,27.41,73.82,69.17
2012-02-09,4062.84,4069.88,4044.08,4045.25,4084.97,4154.26,4296.08,4003.73,4068.38,21.26,76.55,68.28
2012-02-08,4065.19,4067.54,4040.56,4059.33,4094.9,4165.16,4315.1,4010.48,4070.48,23.16,66.10,66.98
2012-02-07,4072.23,4086.3,4052.29,4069.88,4103.79,4175.75,4329.66,4019.58,4073.57,24.63,72.84,70.37
2012-02-06,4074.57,4114.45,4040.56,4071.05,4112.27,4186.33,4360.42,4019.49,4075.42,24.79,79.48,72.50
2012-02-03,4062.84,4081.61,4046.42,4054.63,4122.58,4197.86,4400.2,4016.07,4079.14,18.39,86.68,70.97
2012-02-02,4098.03,4105.07,4059.33,4060.5,4139.56,4212.18,4422.38,4028.93,4088.45,18.9,73.18,67.96
2012-02-01,4105.07,4116.8,4086.3,4098.03,4159.33,4227.35,4433.29,4049.62,4097.49,22.44,82.18,69.32
2012-01-31,4124.96,4128.52,4116.66,4128.52,4174.65,4240.28,4443.54,4066.99,4263.29,25.96,11.73,69.25
2012-01-30,4147.51,4170.06,4147.51,4151.07,4186.19,4251.46,4473.72,4071.22,4264.39,28.93,65.74,75.91
2012-01-27,4136.83,4153.45,4126.15,4126.15,4194.97,4261.5,4496.72,4079.07,4269.39,19.91,64.92,72.77
2012-01-26,4127.34,4162.94,4117.84,4160.57,4212.17,4275.03,4511.85,4097.05,4275.61,23.58,96.62,78.34
2012-01-24,4187.86,4205.66,4165.31,4183.11,4225.07,4286.48,4520.75,4114.85,4286.29,26.43,91.97,78.18
2012-01-23,4166.5,4184.3,4160.57,4175.99,4235.56,4296.82,4527.08,4132.01,4294.04,23.85,65.72,79.08
2012-01-20,4217.53,4219.9,4177.18,4177.18,4250.45,4308.9,4530.61,4153.52,4301.32,23.97,59.60,84.28
2012-01-19,4208.03,4223.46,4187.86,4204.47,4268.77,4322.07,4529.43,4178.9,4307.29,26.84,85.43,84.40
2012-01-18,4236.51,4250.75,4198.54,4209.22,4284.84,4333.83,4529.68,4201.43,4316.36,27.34,81.56,82.12
2012-01-17,4222.27,4261.43,4212.78,4261.43,4303.75,4346.29,4523.07,4227.02,4324.7,33.5,71.67,80.98
2012-01-16,4250.75,4266.18,4246.01,4259.06,4314.33,4354.78,4526.95,4242.48,4332.67,32.89,37.45,81.85
2012-01-13,4248.38,4311.28,4222.27,4261.43,4328.14,4364.35,4523.1,4262.1,4336.4,33.16,115.05,87.30
2012-01-12,4278.05,4286.36,4235.33,4241.26,4344.82,4374.64,4518.59,4284.41,4348.51,28.73,95.20,76.75
2012-01-11,4298.22,4324.33,4289.92,4302.97,4370.71,4387.98,4511.14,4316.54,4363.01,35.05,100.05,66.54
2012-01-10,4355.18,4355.18,4285.17,4295.85,4387.64,4396.48,4505.79,4337.09,4374.43,33.55,112.52,60.96
2012-01-09,4427.57,4432.32,4372.98,4376.54,4410.59,4406.54,4489.27,4364.76,4394.61,43.71,60.68,52.28
2012-01-06,4400.28,4435.88,4387.23,4434.69,4419.1,4409.54,4504.23,4342.05,4394.19,54.24,64.88,47.27
2012-01-05,4406.21,4414.52,4372.98,4405.03,4415.2,4407.03,4504.92,4333.75,4390.11,48.63,71.34,44.34
2012-01-04,4381.29,4383.66,4348.06,4376.54,4417.75,4407.23,4513.51,4315.05,4389.56,42.63,79.50,43.40
2012-01-03,4429.95,4434.69,4371.8,4374.17,4428.05,4410.3,4522.75,4296.77,4408.44,42.12,86.47,42.69
2012-01-02,4458.43,4479.79,4432.32,4472.67,4441.52,4413.91,4531.6,4277.92,4469.31,62.14,20.15,40.84
2011-12-29,4463.18,4481.01,4457.24,4459.61,4433.73,4408.04,4528.09,4262.88,4373.35,59.9,3.29,44.79
2011-12-28,4418.01,4486.95,4416.82,4457.24,4427.26,4402.88,4522.18,4253.82,4373.12,59.51,49.79,51.72
2011-12-27,4413.26,4429.9,4410.88,4427.52,4419.77,4397.44,4514.11,4249.3,4370.04,54.62,34.40,53.61
2011-12-26,4420.39,4429.9,4407.32,4418.01,4417.83,4394.43,4512.84,4249.42,4368.53,53.01,15.57,57.82
2011-12-23,4408.5,4434.65,4397.81,4426.33,4417.78,4392.08,4515.53,4248.95,4367.85,54.51,38.56,67.01
2011-12-22,4416.82,4439.41,4403.75,4419.2,4415.64,4388.65,4534.47,4240.36,4366.14,53.51,62.86,70.43
2011-12-21,4387.11,4435.84,4387.11,4432.28,4414.75,4385.59,4556.32,4231.36,4363.19,55.51,73.08,70.67
2011-12-20,4418.01,4438.22,4381.17,4399,4410.37,4380.93,4561.66,4230.39,4359.12,51.39,69.83,72.61
2011-12-19,4419.2,4463.18,4419.2,4454.86,4413.22,4379.12,4560.45,4227.81,4355.85,59.63,55.74,72.98
2011-12-16,4414.45,4446.54,4394.24,4416.82,4402.81,4371.55,4553.85,4222.88,4350.29,55.29,65.64,74.11
2011-12-15,4465.56,4476.25,4423.96,4439.41,4399.3,4367.02,4552.42,4211.45,4345.15,58.61,66.83,74.32
2011-12-14,4453.67,4501.21,4451.29,4488.14,4389.28,4359.78,4548.29,4198.91,4336.73,66.24,72.31,74.96
2011-12-13,4384.73,4466.75,4382.35,4454.86,4364.56,4346.94,4535.81,4187.8,4322.18,63.35,98.27,75.48
2011-12-12,4341.94,4416.82,4334.81,4407.32,4341.98,4336.15,4526.74,4176.14,4306.67,58.86,69.30,65.52
2011-12-09,4331.25,4351.45,4297.96,4299.15,4325.65,4329.04,4527.37,4153.67,4297.07,45.34,65.03,66.21
2011-12-08,4312.23,4369.28,4261.12,4358.58,4332.28,4332.02,4529,4145.68,4292.97,54.01,90.56,67.24
2011-12-07,4294.4,4314.6,4275.38,4303.91,4325.7,4329.37,4526.38,4140.42,4287.13,45.49,73.11,65.30
2011-12-06,4256.36,4306.28,4252.8,4286.08,4331.15,4331.91,4532.23,4121.16,4285.15,42.4,65.94,64.32
2011-12-05,4255.18,4293.21,4249.23,4274.19,4342.41,4336.5,4534.28,4111.06,4284.38,40.39,67.49,68.04
